tax_id,GeneID,Symbol,chromosome,map_location,type_of_gene,description
9606,2524,FUT2,19,19q13.3,protein-coding,fucosyltransferase 2 (secretor status included)
9606,2526,FUT4,11,11q21,protein-coding,"fucosyltransferase 4 (alpha (1,3) fucosyltransferase, myeloid-specific)"
9606,2532,ACKR1,1,1q21-q22,protein-coding,atypical chemokine receptor 1 (Duffy blood group)
9606,2533,FYB,5,5p13.1,protein-coding,FYN binding protein
9606,2534,FYN,6,6q21,protein-coding,"FYN proto-oncogene, Src family tyrosine kinase"
9606,2535,FZD2,17,17q21.1,protein-coding,frizzled class receptor 2
9606,2537,IFI6,1,1p35,protein-coding,"interferon, alpha-inducible protein 6"
9606,2539,G6PD,X,Xq28,protein-coding,glucose-6-phosphate dehydrogenase
9606,2543,GAGE1,X,Xp11.23,protein-coding,G antigen 1
9606,2547,XRCC6,22,22q13.2,protein-coding,X-ray repair complementing defective repair in Chinese hamster cells 6
9606,2549,GAB1,4,4q31.21,protein-coding,GRB2-associated binding protein 1
9606,2550,GABBR1,6,6p21.31,protein-coding,"gamma-aminobutyric acid (GABA) B receptor, 1"
9606,2551,GABPA,21,21q21.3,protein-coding,"GA binding protein transcription factor, alpha subunit 60kDa"
9606,2554,GABRA1,5,5q34,protein-coding,"gamma-aminobutyric acid (GABA) A receptor, alpha 1"
9606,2555,GABRA2,4,4p12,protein-coding,"gamma-aminobutyric acid (GABA) A receptor, alpha 2"
9606,2556,GABRA3,X,Xq28,protein-coding,"gamma-aminobutyric acid (GABA) A receptor, alpha 3"
9606,2557,GABRA4,4,4p12,protein-coding,"gamma-aminobutyric acid (GABA) A receptor, alpha 4"
9606,2559,GABRA6,5,5q34,protein-coding,"gamma-aminobutyric acid (GABA) A receptor, alpha 6"
9606,2560,GABRB1,4,4p12,protein-coding,"gamma-aminobutyric acid (GABA) A receptor, beta 1"
9606,2561,GABRB2,5,5q34,protein-coding,"gamma-aminobutyric acid (GABA) A receptor, beta 2"
9606,2562,GABRB3,15,15q12,protein-coding,"gamma-aminobutyric acid (GABA) A receptor, beta 3"
9606,2563,GABRD,1,1p36.3,protein-coding,"gamma-aminobutyric acid (GABA) A receptor, delta"
9606,2566,GABRG2,5,5q34,protein-coding,"gamma-aminobutyric acid (GABA) A receptor, gamma 2"
9606,2567,GABRG3,15,15q12,protein-coding,"gamma-aminobutyric acid (GABA) A receptor, gamma 3"
9606,2569,GABRR1,6,6q15,protein-coding,"gamma-aminobutyric acid (GABA) A receptor, rho 1"
9606,2570,GABRR2,6,6q15,protein-coding,"gamma-aminobutyric acid (GABA) A receptor, rho 2"
9606,2571,GAD1,2,2q31,protein-coding,"glutamate decarboxylase 1 (brain, 67kDa)"
9606,2580,GAK,4,4p16,protein-coding,cyclin G associated kinase
9606,2582,GALE,1,1p36-p35,protein-coding,UDP-galactose-4-epimerase
9606,2584,GALK1,17,17q24,protein-coding,galactokinase 1
9606,2587,GALR1,18,18q23,protein-coding,galanin receptor 1
9606,2590,GALNT2,1,1q41-q42,protein-coding,polypeptide N-acetylgalactosaminyltransferase 2
9606,2596,GAP43,3,3q13.31,protein-coding,growth associated protein 43
9606,2597,GAPDH,12,12p13,protein-coding,glyceraldehyde-3-phosphate dehydrogenase
9606,2617,GARS,7,7p15,protein-coding,glycyl-tRNA synthetase
9606,2620,GAS2,11,11p14.3,protein-coding,growth arrest-specific 2
9606,2621,GAS6,13,13q34,protein-coding,growth arrest-specific 6
9606,2622,GAS8,16,16q24.3,protein-coding,growth arrest-specific 8
9606,2623,GATA1,X,Xp11.23,protein-coding,GATA binding protein 1 (globin transcription factor 1)
9606,2624,GATA2,3,3q21.3,protein-coding,GATA binding protein 2
9606,2625,GATA3,10,10p15,protein-coding,GATA binding protein 3
9606,2626,GATA4,8,8p23.1-p22,protein-coding,GATA binding protein 4
9606,2628,GATM,15,15q21.1,protein-coding,glycine amidinotransferase (L-arginine:glycine amidinotransferase)
9606,2629,GBA,1,1q21,protein-coding,"glucosidase, beta, acid"
9606,2631,GBAS,7,7p12,protein-coding,glioblastoma amplified sequence
9606,2634,GBP2,1,1p22.2,protein-coding,"guanylate binding protein 2, interferon-inducible"
9606,2638,GC,4,4q12-q13,protein-coding,group-specific component (vitamin D binding protein)
9606,2639,GCDH,19,19p13.2,protein-coding,glutaryl-CoA dehydrogenase
9606,2643,GCH1,14,14q22.1-q22.2,protein-coding,GTP cyclohydrolase 1
9606,2644,GCHFR,15,15q15,protein-coding,GTP cyclohydrolase I feedback regulator
9606,2645,GCK,7,7p15.3-p15.1,protein-coding,glucokinase (hexokinase 4)
9606,2646,GCKR,2,2p23,protein-coding,glucokinase (hexokinase 4) regulator
9606,2647,BLOC1S1,12,12q13-q14,protein-coding,"biogenesis of lysosomal organelles complex-1, subunit 1"
9606,2648,KAT2A,17,17q21,protein-coding,K(lysine) acetyltransferase 2A
9606,2650,GCNT1,9,9q13,protein-coding,"glucosaminyl (N-acetyl) transferase 1, core 2"
9606,2660,MSTN,2,2q32.2,protein-coding,myostatin
9606,2661,GDF9,5,5q31.1,protein-coding,growth differentiation factor 9
9606,2664,GDI1,X,Xq28,protein-coding,GDP dissociation inhibitor 1
9606,2668,GDNF,5,5p13.1-p12,protein-coding,glial cell derived neurotrophic factor
9606,2669,GEM,8,8q13-q21,protein-coding,GTP binding protein overexpressed in skeletal muscle
9606,2670,GFAP,17,17q21,protein-coding,glial fibrillary acidic protein
9606,2671,GFER,16,16p13.3-p13.12,protein-coding,"growth factor, augmenter of liver regeneration"
9606,2672,GFI1,1,1p22,protein-coding,growth factor independent 1 transcription repressor
9606,2673,GFPT1,2,2p13,protein-coding,glutamine--fructose-6-phosphate transaminase 1
9606,2674,GFRA1,10,10q26.11,protein-coding,GDNF family receptor alpha 1
9606,2675,GFRA2,8,8p21.3,protein-coding,GDNF family receptor alpha 2
9606,2677,GGCX,2,2p12,protein-coding,gamma-glutamyl carboxylase
9606,2688,GH1,17,17q24.2,protein-coding,growth hormone 1
9606,2690,GHR,5,5p13-p12,protein-coding,growth hormone receptor
9606,2697,GJA1,6,6q22.31,protein-coding,"gap junction protein, alpha 1, 43kDa"
9606,2700,GJA3,13,13q12.11,protein-coding,"gap junction protein, alpha 3, 46kDa"
9606,2705,GJB1,X,Xq13.1,protein-coding,"gap junction protein, beta 1, 32kDa"
9606,2706,GJB2,13,13q11-q12,protein-coding,"gap junction protein, beta 2, 26kDa"
9606,2709,GJB5,1,1p35.1,protein-coding,"gap junction protein, beta 5, 31.1kDa"
9606,2710,GK,X,Xp21.3,protein-coding,glycerol kinase
9606,2719,GPC3,X,Xq26.1,protein-coding,glypican 3
9606,2720,GLB1,3,3p21.33,protein-coding,"galactosidase, beta 1"
9606,2729,GCLC,6,6p12,protein-coding,"glutamate-cysteine ligase, catalytic subunit"
9606,2730,GCLM,1,1p22.1,protein-coding,"glutamate-cysteine ligase, modifier subunit"
9606,2734,GLG1,16,16q22.3,protein-coding,golgi glycoprotein 1
9606,2735,GLI1,12,12q13.2-q13.3,protein-coding,GLI family zinc finger 1
9606,2736,GLI2,2,2q14,protein-coding,GLI family zinc finger 2
9606,2737,GLI3,7,7p13,protein-coding,GLI family zinc finger 3
9606,2740,GLP1R,6,6p21,protein-coding,glucagon-like peptide 1 receptor
9606,2745,GLRX,5,5q14,protein-coding,glutaredoxin (thioltransferase)
9606,2746,GLUD1,10,10q23.3,protein-coding,glutamate dehydrogenase 1
9606,2747,GLUD2,X,Xq24-q25,protein-coding,glutamate dehydrogenase 2
9606,2752,GLUL,1,1q31,protein-coding,glutamate-ammonia ligase
9606,2764,GMFB,14,14q22.2,protein-coding,"glia maturation factor, beta"
9606,2767,GNA11,19,19p13.3,protein-coding,"guanine nucleotide binding protein (G protein), alpha 11 (Gq class)"
9606,2768,GNA12,7,7p22.2,protein-coding,guanine nucleotide binding protein (G protein) alpha 12
9606,2769,GNA15,19,19p13.3,protein-coding,"guanine nucleotide binding protein (G protein), alpha 15 (Gq class)"
9606,2770,GNAI1,7,7q21,protein-coding,"guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 1"
9606,2771,GNAI2,3,3p21.31,protein-coding,"guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2"
9606,2773,GNAI3,1,1p13,protein-coding,"guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 3"
9606,2775,GNAO1,16,16q13,protein-coding,"guanine nucleotide binding protein (G protein), alpha activating activity polypeptide O"
9606,2776,GNAQ,9,9q21,protein-coding,"guanine nucleotide binding protein (G protein), q polypeptide"
9606,2778,GNAS,20,20q13.3,protein-coding,GNAS complex locus
9606,2780,GNAT2,1,1p13.1,protein-coding,"guanine nucleotide binding protein (G protein), alpha transducing activity polypeptide 2"
9606,2781,GNAZ,22,22q11.22,protein-coding,"guanine nucleotide binding protein (G protein), alpha z polypeptide"
9606,2782,GNB1,1,1p36.33,protein-coding,"guanine nucleotide binding protein (G protein), beta polypeptide 1"
9606,2783,GNB2,7,7q22,protein-coding,"guanine nucleotide binding protein (G protein), beta polypeptide 2"
9606,2784,GNB3,12,12p13,protein-coding,"guanine nucleotide binding protein (G protein), beta polypeptide 3"
9606,2785,GNG3,11,11p11,protein-coding,"guanine nucleotide binding protein (G protein), gamma 3"
9606,2786,GNG4,1,1q42.3,protein-coding,"guanine nucleotide binding protein (G protein), gamma 4"
9606,2787,GNG5,1,1p22,protein-coding,"guanine nucleotide binding protein (G protein), gamma 5"
9606,2788,GNG7,19,19p13.3,protein-coding,"guanine nucleotide binding protein (G protein), gamma 7"
9606,2790,GNG10,9,9q31.3,protein-coding,"guanine nucleotide binding protein (G protein), gamma 10"
9606,2791,GNG11,7,7q21,protein-coding,"guanine nucleotide binding protein (G protein), gamma 11"
9606,2792,GNGT1,7,7q21.3,protein-coding,"guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 1"
9606,2793,GNGT2,17,17q21,protein-coding,"guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2"
9606,2797,GNRH2,20,20p13,protein-coding,gonadotropin-releasing hormone 2
9606,2799,GNS,12,12q14,protein-coding,glucosamine (N-acetyl)-6-sulfatase
9606,2801,GOLGA2,9,9q34.11,protein-coding,golgin A2
9606,2802,GOLGA3,12,12q24.33,protein-coding,golgin A3
9606,2803,GOLGA4,3,3p22-p21.3,protein-coding,golgin A4
9606,2804,GOLGB1,3,3q13,protein-coding,golgin B1
9606,2805,GOT1,10,10q24.1-q25.1,protein-coding,"glutamic-oxaloacetic transaminase 1, soluble"
9606,2806,GOT2,16,16q21,protein-coding,"glutamic-oxaloacetic transaminase 2, mitochondrial"
9606,2810,SFN,1,1p36.11,protein-coding,stratifin
9606,2811,GP1BA,17,17p13.2,protein-coding,"glycoprotein Ib (platelet), alpha polypeptide"
9606,2813,GP2,16,16p12,protein-coding,glycoprotein 2 (zymogen granule membrane)
9606,2814,GP5,3,3q29,protein-coding,glycoprotein V (platelet)
9606,2817,GPC1,2,2q35-q37,protein-coding,glypican 1
9606,2821,GPI,19,19q13.1,protein-coding,glucose-6-phosphate isomerase
9606,2822,GPLD1,6,6p22.1,protein-coding,glycosylphosphatidylinositol specific phospholipase D1
9606,2823,GPM6A,4,4q34,protein-coding,glycoprotein M6A
9606,2824,GPM6B,X,Xp22.2,protein-coding,glycoprotein M6B
9606,2826,CCR10,17,17q21.1-q21.3,protein-coding,chemokine (C-C motif) receptor 10
9606,2833,CXCR3,X,Xq13,protein-coding,chemokine (C-X-C motif) receptor 3
9606,2835,GPR12,13,13q12,protein-coding,G protein-coupled receptor 12
9606,2844,GPR21,9,9q33,protein-coding,G protein-coupled receptor 21
9606,2849,GPR26,10,10q26.13,protein-coding,G protein-coupled receptor 26
9606,2861,GPR37,7,7q31,protein-coding,G protein-coupled receptor 37 (endothelin receptor type B-like)
9606,2862,MLNR,13,13q14-q21,protein-coding,motilin receptor
9606,2863,GPR39,2,2q21-q22,protein-coding,G protein-coupled receptor 39
9606,2867,FFAR2,19,19q13.1,protein-coding,free fatty acid receptor 2
9606,2868,GRK4,4,4p16.3,protein-coding,G protein-coupled receptor kinase 4
9606,2869,GRK5,10,10q26.11,protein-coding,G protein-coupled receptor kinase 5
9606,2870,GRK6,5,5q35,protein-coding,G protein-coupled receptor kinase 6
9606,2872,MKNK2,19,19p13.3,protein-coding,MAP kinase interacting serine/threonine kinase 2
9606,2873,GPS1,17,17q25.3,protein-coding,G protein pathway suppressor 1
9606,2874,GPS2,17,17p13,protein-coding,G protein pathway suppressor 2
9606,2876,GPX1,3,3p21.3,protein-coding,glutathione peroxidase 1
9606,2877,GPX2,14,14q24.1,protein-coding,glutathione peroxidase 2
9606,2878,GPX3,5,5q33.1,protein-coding,glutathione peroxidase 3
9606,2879,GPX4,19,19p13.3,protein-coding,glutathione peroxidase 4
9606,2885,GRB2,17,17q24-q25,protein-coding,growth factor receptor-bound protein 2
9606,2886,GRB7,17,17q12,protein-coding,growth factor receptor-bound protein 7
9606,2887,GRB10,7,7p12.2,protein-coding,growth factor receptor-bound protein 10
9606,2888,GRB14,2,2q22-q24,protein-coding,growth factor receptor-bound protein 14
9606,2889,RAPGEF1,9,9q34.3,protein-coding,Rap guanine nucleotide exchange factor (GEF) 1
9606,2890,GRIA1,5,5q31.1,protein-coding,"glutamate receptor, ionotropic, AMPA 1"
9606,2891,GRIA2,4,4q32.1,protein-coding,"glutamate receptor, ionotropic, AMPA 2"
9606,2892,GRIA3,X,Xq25,protein-coding,"glutamate receptor, ionotropic, AMPA 3"
9606,2893,GRIA4,11,11q22,protein-coding,"glutamate receptor, ionotropic, AMPA 4"
9606,2895,GRID2,4,4q22,protein-coding,"glutamate receptor, ionotropic, delta 2"
9606,2896,GRN,17,17q21.32,protein-coding,granulin
9606,2897,GRIK1,21,21q22.11,protein-coding,"glutamate receptor, ionotropic, kainate 1"
9606,2898,GRIK2,6,6q16.3,protein-coding,"glutamate receptor, ionotropic, kainate 2"
9606,2900,GRIK4,11,11q22.3,protein-coding,"glutamate receptor, ionotropic, kainate 4"
9606,2901,GRIK5,19,19q13.2,protein-coding,"glutamate receptor, ionotropic, kainate 5"
9606,2902,GRIN1,9,9q34.3,protein-coding,"glutamate receptor, ionotropic, N-methyl D-aspartate 1"
9606,2903,GRIN2A,16,16p13.2,protein-coding,"glutamate receptor, ionotropic, N-methyl D-aspartate 2A"
9606,2904,GRIN2B,12,12p12,protein-coding,"glutamate receptor, ionotropic, N-methyl D-aspartate 2B"
9606,2905,GRIN2C,17,17q25.1,protein-coding,"glutamate receptor, ionotropic, N-methyl D-aspartate 2C"
9606,2906,GRIN2D,19,19q13.33,protein-coding,"glutamate receptor, ionotropic, N-methyl D-aspartate 2D"
9606,2908,NR3C1,5,5q31.3,protein-coding,"nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)"
9606,2911,GRM1,6,6q24,protein-coding,"glutamate receptor, metabotropic 1"
9606,2912,GRM2,3,3p21.2,protein-coding,"glutamate receptor, metabotropic 2"
9606,2913,GRM3,7,7q21.1-q21.2,protein-coding,"glutamate receptor, metabotropic 3"
9606,2914,GRM4,6,6p21.3,protein-coding,"glutamate receptor, metabotropic 4"
9606,2915,GRM5,11,11q14.3,protein-coding,"glutamate receptor, metabotropic 5"
9606,2917,GRM7,3,3p26.1-p25.1,protein-coding,"glutamate receptor, metabotropic 7"
9606,2919,CXCL1,4,4q21,protein-coding,"chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity, alpha)"
9606,2920,CXCL2,4,4q21,protein-coding,chemokine (C-X-C motif) ligand 2
9606,2923,PDIA3,15,15q15,protein-coding,"protein disulfide isomerase family A, member 3"
9606,2931,GSK3A,19,19q13.2,protein-coding,glycogen synthase kinase 3 alpha
9606,2932,GSK3B,3,3q13.3,protein-coding,glycogen synthase kinase 3 beta
9606,2934,GSN,9,9q33,protein-coding,gelsolin
9606,2935,GSPT1,16,16p13.1,protein-coding,G1 to S phase transition 1
9606,2937,GSS,20,20q11.2,protein-coding,glutathione synthetase
9606,2938,GSTA1,6,6p12.1,protein-coding,glutathione S-transferase alpha 1
9606,2939,GSTA2,6,6p12.1,protein-coding,glutathione S-transferase alpha 2
9606,2940,GSTA3,6,6p12.1,protein-coding,glutathione S-transferase alpha 3
9606,2941,GSTA4,6,6p12.1,protein-coding,glutathione S-transferase alpha 4
9606,2944,GSTM1,1,1p13.3,protein-coding,glutathione S-transferase mu 1
9606,2946,GSTM2,1,1p13.3,protein-coding,glutathione S-transferase mu 2 (muscle)
9606,2947,GSTM3,1,1p13.3,protein-coding,glutathione S-transferase mu 3 (brain)
9606,2948,GSTM4,1,1p13.3,protein-coding,glutathione S-transferase mu 4
9606,2949,GSTM5,1,1p13.3,protein-coding,glutathione S-transferase mu 5
9606,2950,GSTP1,11,11q13,protein-coding,glutathione S-transferase pi 1
9606,2954,GSTZ1,14,14q24.3,protein-coding,glutathione S-transferase zeta 1
9606,2957,GTF2A1,14,14q31.1,protein-coding,"general transcription factor IIA, 1, 19/37kDa"
9606,2958,GTF2A2,15,15q22.2,protein-coding,"general transcription factor IIA, 2, 12kDa"
9606,2959,GTF2B,1,1p22-p21,protein-coding,general transcription factor IIB
9606,2960,GTF2E1,3,3q21-q24,protein-coding,"general transcription factor IIE, polypeptide 1, alpha 56kDa"
9606,2961,GTF2E2,8,8p12,protein-coding,"general transcription factor IIE, polypeptide 2, beta 34kDa"
9606,2962,GTF2F1,19,19p13.3,protein-coding,"general transcription factor IIF, polypeptide 1, 74kDa"
9606,2963,GTF2F2,13,13q14,protein-coding,"general transcription factor IIF, polypeptide 2, 30kDa"
9606,2965,GTF2H1,11,11p15.1-p14,protein-coding,"general transcription factor IIH, polypeptide 1, 62kDa"
9606,2966,GTF2H2,5,5q13.2,protein-coding,"general transcription factor IIH, polypeptide 2, 44kDa"
9606,2967,GTF2H3,12,12q24.31,protein-coding,"general transcription factor IIH, polypeptide 3, 34kDa"
9606,2969,GTF2I,7,7q11.23,protein-coding,general transcription factor IIi
9606,2971,GTF3A,13,13q12.3-q13.1,protein-coding,general transcription factor IIIA
9606,2972,BRF1,14,14q,protein-coding,"BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit"
9606,2975,GTF3C1,16,16p12,protein-coding,"general transcription factor IIIC, polypeptide 1, alpha 220kDa"
9606,2977,GUCY1A2,11,11q21-q22,protein-coding,"guanylate cyclase 1, soluble, alpha 2"
9606,2982,GUCY1A3,4,4q31.1-q31.2,protein-coding,"guanylate cyclase 1, soluble, alpha 3"
9606,2983,GUCY1B3,4,4q31.3-q33,protein-coding,"guanylate cyclase 1, soluble, beta 3"
9606,2994,GYPB,4,4q31.21,protein-coding,glycophorin B (MNS blood group)
9606,2996,GYPE,4,4q31.1,protein-coding,glycophorin E (MNS blood group)
9606,2997,GYS1,19,19q13.3,protein-coding,glycogen synthase 1 (muscle)
9606,3000,GUCY2D,17,17p13.1,protein-coding,"guanylate cyclase 2D, membrane (retina-specific)"
9606,3001,GZMA,5,5q11-q12,protein-coding,"granzyme A (granzyme 1, cytotoxic T-lymphocyte-associated serine esterase 3)"
9606,3002,GZMB,14,14q11.2,protein-coding,"granzyme B (granzyme 2, cytotoxic T-lymphocyte-associated serine esterase 1)"
9606,3003,GZMK,5,5q11.2,protein-coding,granzyme K (granzyme 3; tryptase II)
9606,3005,H1F0,22,22q13.1,protein-coding,"H1 histone family, member 0"
9606,3006,HIST1H1C,6,6p21.3,protein-coding,"histone cluster 1, H1c"
9606,3007,HIST1H1D,6,6p21.3,protein-coding,"histone cluster 1, H1d"
9606,3008,HIST1H1E,6,6p21.3,protein-coding,"histone cluster 1, H1e"
9606,3009,HIST1H1B,6,6p22.1,protein-coding,"histone cluster 1, H1b"
9606,3010,HIST1H1T,6,6p21.3,protein-coding,"histone cluster 1, H1t"
9606,3012,HIST1H2AE,6,6p22.2,protein-coding,"histone cluster 1, H2ae"
9606,3013,HIST1H2AD,6,6p21.3,protein-coding,"histone cluster 1, H2ad"
9606,3014,H2AFX,11,11q23.3,protein-coding,"H2A histone family, member X"
9606,3017,HIST1H2BD,6,6p21.3,protein-coding,"histone cluster 1, H2bd"
9606,3018,HIST1H2BB,6,6p21.3,protein-coding,"histone cluster 1, H2bb"
9606,3020,H3F3A,1,1q42.12,protein-coding,"H3 histone, family 3A"
9606,3021,H3F3B,17,17q25.1,protein-coding,"H3 histone, family 3B (H3.3B)"
9606,3024,HIST1H1A,6,6p21.3,protein-coding,"histone cluster 1, H1a"
9606,3028,HSD17B10,X,Xp11.2,protein-coding,hydroxysteroid (17-beta) dehydrogenase 10
9606,3029,HAGH,16,16p13.3,protein-coding,hydroxyacylglutathione hydrolase
9606,3030,HADHA,2,2p23,protein-coding,"hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit"
9606,3032,HADHB,2,2p23,protein-coding,"hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit"
9606,3033,HADH,4,4q22-q26,protein-coding,hydroxyacyl-CoA dehydrogenase
9606,3035,HARS,5,5q31.3,protein-coding,histidyl-tRNA synthetase
9606,3039,HBA1,16,16p13.3,protein-coding,"hemoglobin, alpha 1"
9606,3040,HBA2,16,16p13.3,protein-coding,"hemoglobin, alpha 2"
9606,3045,HBD,11,11p15.5,protein-coding,"hemoglobin, delta"
9606,3046,HBE1,11,11p15.5,protein-coding,"hemoglobin, epsilon 1"
9606,3047,HBG1,11,11p15.5,protein-coding,"hemoglobin, gamma A"
9606,3048,HBG2,11,11p15.5,protein-coding,"hemoglobin, gamma G"
9606,3050,HBZ,16,16p13.3,protein-coding,"hemoglobin, zeta"
9606,3053,SERPIND1,22,22q11.21,protein-coding,"serpin peptidase inhibitor, clade D (heparin cofactor), member 1"
9606,3054,HCFC1,X,Xq28,protein-coding,host cell factor C1
9606,3055,HCK,20,20q11-q12,protein-coding,"HCK proto-oncogene, Src family tyrosine kinase"
9606,3059,HCLS1,3,3q13,protein-coding,hematopoietic cell-specific Lyn substrate 1
